15386;2587;3 кв. 2012;2690;;г. Раменское- мкр. 10- Донинское ш.- д. 16;37;Новорязанское;Московская область;46;50;Раменский район;Раменский муниципальный район;Раменское;Раменское;101010;шоссе;Донинское;16;101010;101010;101010;101010;38.240722;55.578351;101010;4;комплексное освоение в целях жилищного строительства;101010;101010;101010;ПАНЕЛЬНЫЕ (СБОРНО-ЖЕЛЕЗОБЕТОННЫЕ);Кирпич;Типовая;И-1724;14;14;Многоэтажный ;ЭКОНОМ-КЛАСС;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;14450,3;99999;4639,995;8732,5;1077,8;99999;99999;99999;;99999;99999;99999;99999;47,8;42,1;53,5;101010;101010;69,9;62,6;77,1;101010;101010;82,9;82,9;82,9;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;235;99999;97;125;13;99999;99999;99999;;нет;99999;ГК ЮИТ;101010;101010;ЗАО «Воскресенский ДСК»;ГК ЮИТ;;101010;101010;101010;2012, январь;2;Ведется;30.09.2013;99999;;3 кв. 2013;;101010;101010;нет;ИНОЕ;101010;101010;48 293р.;52 060р.;65 702р.;60 687р.;48 293р.;51 042р.;;;;;141;58;75;8;;;;;ИСТИНА;;;60;8499;442467435;2436;147833735;5400;260782500;663;33851200;;;;;http://www.yit-dom.ru/main.php?project=63&logo=logo_house;06.07.2012;30.06.2011;продается;06.07.2012;;;;
15387;2588;3 кв. 2012;2691;НИКОЛЬСКИЙ КВАРТАЛ;г. Дзержинский- ул. Бондарева, корп. 2;2;Дзержинское;Московская область;46;50;Московская область;Город Дзержинский;Дзержинский;Дзержинский;101010;улица;Бондарева;101010;101010;2;101010;101010;37.845833;55.625556;101010;101010;развитие застроенных территорий;101010;101010;101010;МОНОЛИТНЫЕ;Кирпич;Индивидуальная;99999;7;10;Многоэтажный ;БИЗНЕС-КЛАСС;Нет;3,0;нет;99999;БИЗНЕС (ОТДЕЛКА С ИСПОЛЬЗОВАНИЕМ КАЧЕСТВЕННЫХ МАТЕРИАЛОВ;да;ПОДЗЕМНЫЙ;101010;101010;101010;нет;КОНСЬЕРЖ;9849,1;99999;2274,8;1619,2;4404,4;1378,3;172,4;99999;;99999;99999;99999;99999;51,7;46,4;57,0;101010;101010;73,6;71,0;76,2;101010;101010;100,1;91,2;109,0;101010;101010;125,3;125,1;148,9;101010;101010;172,4;172,4;172,4;101010;101010;;99999;99999;99999;99999;1550,7;129,225;125,1;172,4;122;99999;44;22;44;11;1;99999;12;1 этаж;920;ГК Пересвет;101010;101010;"ООО ""Строй Престиж""";"ЗАО ""Промресурс""";;88888;88888;101010;101010;1;Не ведется;101010;99999;;перспективное строительство;;101010;101010;101010;101010;101010;101010;;;;;;;;;;;;;;;;;;;ИСТИНА;;;;;;;;;;;;;;;;http://www.peresvet.ru/geo1228999627/p2/moskovskaya_oblast/perspektivnie/g_dzerjinskiy_ul_bondareva/;06.07.2012;30.06.2011;продажи не открыты;06.07.2012;;;;
15388;2589;3 кв. 2012;2692;НИКОЛЬСКИЙ КВАРТАЛ;г. Дзержинский- ул. Бондарева, корп. 3;2;Дзержинское;Московская область;46;50;Московская область;Город Дзержинский;Дзержинский;Дзержинский;101010;улица;Бондарева;101010;101010;3;101010;101010;37.845833;55.625556;101010;101010;развитие застроенных территорий;101010;101010;101010;МОНОЛИТНЫЕ;Кирпич;Индивидуальная;99999;7;10;Многоэтажный ;БИЗНЕС-КЛАСС;Нет;3,0;нет;99999;БИЗНЕС (ОТДЕЛКА С ИСПОЛЬЗОВАНИЕМ КАЧЕСТВЕННЫХ МАТЕРИАЛОВ;да;ПОДЗЕМНЫЙ;101010;101010;101010;нет;КОНСЬЕРЖ;9849,1;99999;2274,8;1619,2;4404,4;1378,3;172,4;99999;;99999;99999;99999;99999;51,7;46,4;57,0;101010;101010;73,6;71,0;76,2;101010;101010;100,1;91,2;109,0;101010;101010;125,3;125,1;148,9;101010;101010;172,4;172,4;172,4;101010;101010;;99999;99999;99999;99999;1550,7;129,225;125,1;172,4;122;99999;44;22;44;11;1;99999;12;1 этаж;920;ГК Пересвет;101010;101010;"ООО ""Строй Престиж""";"ЗАО ""Промресурс""";;88888;88888;101010;101010;1;Не ведется;101010;99999;;перспективное строительство;;101010;101010;101010;101010;101010;101010;;;;;;;;;;;;;;;;;;;ИСТИНА;;;;;;;;;;;;;;;;http://www.peresvet.ru/geo1228999627/p2/moskovskaya_oblast/perspektivnie/g_dzerjinskiy_ul_bondareva/;06.07.2012;30.06.2011;продажи не открыты;06.07.2012;;;;
15389;2590;3 кв. 2012;2693;золотой журавль;г. Шатура, пр-т Ильича, д. 63, к. 4;119;Егорьевское;Московская область;46;50;Шатурский район;Шатурский муниципальный район;Шатура;Шатура;101010;проспект;Ильича;63;101010;4;101010;101010;39.514862;55.575715;101010;3;комплексное освоение в целях жилищного строительства;1,9;101010;101010;МОНОЛИТНЫЕ;Монолит;Индивидуальная;99999;10;10;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;3;101010;нет;КОНСЬЕРЖ;8251,6;99999;2338,74;1686,3;4226,6;99999;99999;99999;;99999;99999;99999;99999;43,3;36,3;50,3;101010;101010;62,5;54,4;70,5;101010;101010;78,3;78,3;78,3;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;135;99999;54;27;54;99999;99999;99999;;1 этаж;101010;"ООО""ЖБИ-3-ШАТУРА""";101010;101010;"ООО""ЖБИ-3-ШАТУРА""";"ООО""ЖБИ-3-ШАТУРА""";;26.05.2009;RU 50532000-16;101010;101010;3;Ведется;31.03.2014;99999;;1 кв. 2014;;101010;101010;нет;ИНОЕ;101010;101010;28 800р.;28 800р.;28 800р.;28 800р.;28 800р.;28 800р.;;;;;38;16;6;16;;;;;ИСТИНА;;;60;2289;65923200;664;19123200;393;11318400;1232;35481600;;;-;звонок;http://www.zjbi.ru/polezno_info.html;06.07.2012;30.06.2011;продается;06.07.2012;;;;
15390;2591;3 кв. 2012;2694;золотой журавль;г. Шатура, пр-т Ильича, д. 63, к. 5;119;Егорьевское;Московская область;46;50;Шатурский район;Шатурский муниципальный район;Шатура;Шатура;101010;проспект;Ильича;63;101010;5;101010;101010;39.514862;55.575715;101010;2;комплексное освоение в целях жилищного строительства;1,9;101010;101010;МОНОЛИТНЫЕ;Монолит;Индивидуальная;99999;10;10;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;2;101010;нет;КОНСЬЕРЖ;5686,2;99999;2511,98;1374,0;1800,2;99999;99999;99999;;99999;99999;99999;99999;43,3;36,3;50,3;101010;101010;62,5;54,4;70,5;101010;101010;78,3;78,3;78,3;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;103;99999;58;22;23;99999;99999;99999;;1 этаж;101010;"ООО""ЖБИ-3-ШАТУРА""";101010;101010;"ООО""ЖБИ-3-ШАТУРА""";"ООО""ЖБИ-3-ШАТУРА""";;26.05.2009;RU 50532000-16;101010;101010;3;Ведется;31.03.2014;99999;;1 кв. 2014;;101010;101010;нет;ИНОЕ;101010;101010;28 800р.;29 333р.;32 000р.;29 688р.;29 248р.;28 800р.;;;;;36;22;7;7;;;;;ИСТИНА;;;53;1915;56172800;919;27283200;457;13366400;539;15523200;;;-;звонок;http://www.zjbi.ru/polezno_info.html;06.07.2012;30.06.2011;продается;06.07.2012;;;;
15391;2592;3 кв. 2012;2695;Зеленоградский;Пушкинский р-н, п. Зеленоградский, корп. 1;30;Ярославское;Московская область;46;50;Пушкинский район;Пушкинский муниципальный район;Зеленоградский;Зеленоградский;101010;101010;101010;101010;101010;1;101010;101010;37.90063982829452;56.09588900249031;101010;4;комплексное освоение в целях жилищного строительства;1,5;101010;101010;МОНОЛИТНЫЕ;Кирпич;Индивидуальная;99999;3;3;Малоэтажный;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;НАЗЕМНЫЙ;101010;0;101010;да;нет;3101;99999;2594,9;506,0;99999;99999;99999;99999;;99999;99999;99999;99999;33,7;33,0;34,4;101010;101010;46,0;46,0;46,0;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;88;99999;77;11;99999;99999;99999;99999;;нет;99999;"ООО ""Стракт""";101010;101010;"ООО ""Стракт""";;;;;101010;2011, июль;3;Ведется;31.12.2012;99999;;4 кв. 2012;;101010;101010;нет;101010;101010;101010;55 000р.;56 773р.;61 000р.;56 773р.;;;;;;;18;18;;;;;;;ИСТИНА;;;33;600;34041000;600;34041000;;;;;;;нет;шахматка;http://www.starkt.ru/zhk-zelenogradskij-pushkino-kvartiry-v-poselke-zelenogradskij;09.07.2012;30.06.2011;продается;09.07.2012;;;;
15392;2593;3 кв. 2012;2696;Зеленоградский;Пушкинский р-н, п. Зеленоградский, корп. 2;30;Ярославское;Московская область;46;50;Пушкинский район;Пушкинский муниципальный район;Зеленоградский;Зеленоградский;101010;101010;101010;101010;101010;2;101010;101010;37.90063982829452;56.09588900249031;101010;4;комплексное освоение в целях жилищного строительства;1,5;101010;101010;МОНОЛИТНЫЕ;Кирпич;Индивидуальная;99999;3;3;Малоэтажный;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;НАЗЕМНЫЙ;101010;0;101010;да;нет;3101;99999;2594,9;506,0;99999;99999;99999;99999;;99999;99999;99999;99999;33,7;33,0;34,4;101010;101010;46,0;46,0;46,0;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;88;99999;77;11;99999;99999;99999;99999;;нет;99999;"ООО ""Стракт""";101010;101010;"ООО ""Стракт""";;;;;101010;2011, июль;3;Ведется;31.12.2012;99999;;4 кв. 2012;;101010;101010;нет;101010;101010;101010;55 500р.;56 230р.;62 000р.;56 230р.;;;;;;;32;32;;;;;;;ИСТИНА;;;33;1063;59772000;1063;59772000;;;;;;;нет;шахматка;http://www.starkt.ru/zhk-zelenogradskij-pushkino-kvartiry-v-poselke-zelenogradskij;09.07.2012;30.06.2011;продается;09.07.2012;;;;
15393;2594;3 кв. 2012;2697;Зеленоградский;Пушкинский р-н, п. Зеленоградский, корп. 5;30;Ярославское;Московская область;46;50;Пушкинский район;Пушкинский муниципальный район;Зеленоградский;Зеленоградский;101010;101010;101010;101010;101010;5;101010;101010;37.90063982829452;56.09588900249031;101010;2;комплексное освоение в целях жилищного строительства;1,5;101010;101010;МОНОЛИТНЫЕ;Кирпич;Индивидуальная;99999;3;3;Малоэтажный;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;НАЗЕМНЫЙ;101010;0;101010;да;нет;1691,4;99999;1415,4;276,0;99999;99999;99999;99999;;99999;99999;99999;99999;33,7;33,0;34,4;101010;101010;46,0;46,0;46,0;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;48;99999;42;6;99999;99999;99999;99999;;нет;99999;"ООО ""Стракт""";101010;101010;"ООО ""Стракт""";;;;;101010;2011, июль;3;Ведется;31.12.2012;99999;;4 кв. 2012;;101010;101010;нет;101010;101010;101010;55 500р.;57 426р.;62 000р.;57 188р.;59 000р.;;;;;;10;9;1;;;;;;ИСТИНА;;;35;350;20099200;304;17385200;46;2714000;;;;;нет;шахматка;http://www.starkt.ru/zhk-zelenogradskij-pushkino-kvartiry-v-poselke-zelenogradskij;09.07.2012;30.06.2011;продается;09.07.2012;;;;
15394;2595;3 кв. 2012;2698;Полет;г. Кубинка, Наро-Фоминское ш., д. 4-10;48;Минское;Московская область;46;50;Одинцовский район;Одинцовский муниципальный район;Кубинка;Кубинка;101010;шоссе;Наро-Фоминское;4-10;101010;101010;101010;101010;36.695833;55.574167;101010;4;точечная;99999,0;99999;101010;МОНОЛИТНЫЕ;Кирпич;Индивидуальная;99999;9;9;Многоэтажный ;СРЕДНИЙ;Нет;2,7;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;ПОДЗЕМНЫЙ;133;;101010;да;КОНСЬЕРЖ;11297,4;99999;4829,67;4141,1;2326,6;99999;99999;99999;;99999;99999;99999;99999;43,5;40,5;49,8;39;43;67,9;63,2;73,8;61;69;86,2;85,1;87,2;82;84;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;209;99999;118;64;27;99999;99999;99999;;1 этаж;1153;"ООО ""Авангард Кубинка""";101010;101010;"ООО ""СК ""ОЛИМП""";;;101010;101010;101010;Июнь 2011;4;Ведется;30.06.2013;99999;;2 кв. 2013;;101010;101010;99999;фз-214;"50%; 2 месяца; 0%";нет;;;;;;;;;;;;;;;;;;;ИСТИНА;;;;;;;;;;;;;;-;звонок;http://washgarant.ru/index.php?option=com_content&view=article&id=9&Itemid=8;12.07.2012;;продается;12.07.2012;;http://kybinka.info/forum/zhk-polet/939.htm;;
