5910;13;4 кв. 2012;13;;Афанасьевский Б. пер.,вл. 24-26-28;;ЦАО;Москва;45;77;Арбат;Арбат;г. Москва;г. Москва;;переулок;Афанасьевский Большой;101010;101010;101010;101010;24-26-28;37,597635;55,74988;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;6;8;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;100;3;;да;видеонаблюдение, КПП и охрана внутренней территории;9640;;;1134,5;3426;4192,9;;;;;;;;;;;99999;99999;113,5;112,9;114;101010;101010;171,3;171,3;171,3;101010;101010;182,3;182,3;182,3;101010;101010;;;;99999;99999;;;;;;;;;;53;;;10;20;23;;;;1 этаж;101010;Констэл, ООО;101010;101010;Констэл, ООО;Констэл, ООО;;;;31.03.2011;31.03.2009;5;Завершено;30.09.2012;28.09.2012;;2 кв. 2012;30.06.2012-30.09.2012;101010;101010;101010;;101010;101010;610 000р.;879 717р.;1 005 000р.;;737 000р.;905 837р.;610 000р.;1 005 000р.;;867 820р.;6;;1;3;1;1;;2;;;;242;1452;1277437600;;;113;83133600;843;763258000;497;431046000;;Таблица 1;Сайт продавца;27.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.estatet.ru/catalog/afanasevskiy_b_per_d_24_vl_26_28/flats;http://www.afanasevsky.ru/prodazha-kvartir.html;;;;;;;;;мусорочная;митино;;;;;;;;;ПИК;;;;;;Россия
5912;15;4 кв. 2012;15;Холмогоры;Холмогорская ул., вл. 2;;СВАО;Москва;45;77;Ярославское;Ярославское;г. Москва;г. Москва;;улица;Холмогорская;101010;101010;101010;101010;2;37,720278;55,882222;101010;101010;Точечная;;;;Монолитные;Монолит;Индивидуальная;;12;12;Многоэтажный ;Эконом-класс;Нет;;нет;неизвестно;эконом;неизвестно;Подземный;97;3;;не указано;консьерж;6968;;1740;4371;1315,2;;;;;;;;;58;52,6;63,3;101010;101010;70,5;69,5;71,4;101010;101010;109,6;92,5;126,6;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;;;;104;;30;62;12;;;;;1 этаж;101010;ЮИТ СитиСтрой;(499) 726-61-05;http://www.yit-moscow.ru/;ЮИТ СитиСтрой;ЮИТ СитиСтрой;;;;22.01.2010;30.09.2009;6;Завершено;101010;30.06.2011;;2 кв. 2011;;101010;101010;101010;;101010;101010;131 300р.;135 593р.;137 360р.;137 360р.;134 847р.;136 000р.;;;;;7;2;4;1;;;;;;;;74,7;523;70887896;112;15329376;316;42638520;95;12920000;;;;Таблица 1;ПД, Сайт застройщика, прозвон;23.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.holm-dom.ru/;http://www.yit.ru/segments/housing/34146/48451/44522;http://www.proektservis.ru/realty/newbuild/view/663;;;;;;;;сортировочная;сокол;;;;;;;;;ПИК;;;;;;Россия
5913;16;4 кв. 2012;16;;Балаклавский пр., корп. 2АБВ;;ЮАО;Москва;45;77;Чертаново Северное;Чертаново Северное;г. Москва;г. Москва;;проспект;Балаклавский;101010;АБВ;2;101010;101010;37,591111;55,640833;101010;101010;Точечная;;;;Монолитные;Монолит;Индивидуальная;;14;25;Многоэтажный ;Средний ;Нет;;нет;неизвестно;эконом;неизвестно;Надземный;;14;;не указано;консьерж;42700;;6385,2;8889,9;11936,7;15488;;;;;;;;52,77;52,8;52,8;101010;101010;73,5;73,5;73,5;101010;101010;98,7;98,7;98,7;101010;101010;128;128;128;101010;101010;;;;99999;99999;;;;;;;128;128;128;484;;121;121;121;121;;;121;1 этаж;101010;СУ-155 ГК;(495) 668-19-91;http://www.su155.ru;СУ-155;СУ-155;;;;20.12.2009;30.09.2008;3;Ведется;31.12.2013;101010;;;3 кв. 2011-4 кв. 2012-4 кв.2013;101010;101010;101010;;101010;101010;113 000р.;117 992р.;133 000р.;;130 080р.;120 000р.;113 000р.;;;113 000р.;14;;2;7;5;;;5;;;;113,5;1589;187499690;;;148;19301340;771;92539200;670;75659150;;Таблица 1;Сайт застройщика, продавца, прозвон;21.11.2012;30.06.2012;в продаже;30.11.2011;2 кв. 2009-2 кв. 2010 заморозили стройку (?), долгострой;http://condr.ru/object/balaklavskij_prospekt_korpus_2abv_moskva_balaklavskij_prospekt_korpus_2abv/2624#costot=0&costdo=&ploshadot=&ploshaddo=&ploshaduchot=0&ploshaduchdo=&pldomot=0&pldomdo=&onpage=50&p=1&action=search&catID=5&domID=2624&s=;http://www.su155.ru/ru/sale/sale_all/?bunit=206347;;;;;;;;;грузовая;кропоткинская;;;;;;;;;ПИК;;;;;;Россия
5914;17;4 кв. 2012;17;Весна на Балтийском;Балтийский 1-й пер., вл. 6/21, корп. 1;;САО;Москва;45;77;Аэропорт;Аэропорт;г. Москва;г. Москва;;улица;Часовая;23;101010;1;101010;101010;37,521677;55,808736;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;22;23;Многоэтажный ;Бизнес-класс;Нет;2,95;нет;неизвестно;бизнес;неизвестно;Подземный;;15;;не указано;консьерж;21710;;1991;6986,1;9335,1;;;;;;;;;46,3;39,3;53,3;101010;101010;80,3;56,2;84,4;101010;101010;107,3;71,9;122,6;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;154,3;154,3;154,3;239;;43;87;87;;;;22;1 этаж;101010;Мосфундаментстрой-6, ЗАО;(495) 777-27-77;http://www.mfs-6.ru/;Строймонолит ФС-6, ООО;Мосфундаментстрой-6, ЗАО, ГТУ МАДИ/ Альстрой, ЗАО;ЦНИИЭП жилых и общественных зданий, ОАО;;;;31.12.2005;5;Завершено;101010;31.03.2008;;1 кв. 2008;;101010;101010;101010;;101010;101010;190 169р.;192 771р.;200 164р.;;;193 541р.;190 185р.;;;190 185р.;23;;;18;5;;;5;;;;131,7;3029;583904645;;;;;2335;451839854;694;132064791;;Таблица 1;Сайт проекта;29.11.2012;30.06.2012;в продаже;30.11.2011;оформление со-сти планируется в конце 2012;http://www.vesnabalt.ru/;http://www.incom-realty.ru/sale-realty/newbuild/?id=919651&tab=4;с/offers/?t=0;;;;;;;;паячноя;лубянка;;;;;;;;;ПИК;;;;;;Россия
5915;18;4 кв. 2012;18;Весна на Балтийском;Балтийский 1-й пер., вл. 6/21, корп. 2;;САО;Москва;45;77;Аэропорт;Аэропорт;г. Москва;г. Москва;;переулок;Часовая;19;101010;3;101010;101010;37,521742;55,809857;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;22;23;Многоэтажный ;Бизнес-класс;Нет;2,95;нет;неизвестно;бизнес;неизвестно;Подземный;;15;;не указано;консьерж;22425;;2829;8715,6;7477,8;;;;;;;;;44,2;34,9;53,4;101010;101010;80,7;57;84,4;101010;101010;113,3;112,7;113,9;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;154,6;154,6;154,6;260;;64;108;66;;;;22;1 этаж;101010;Мосфундаментстрой-6, ЗАО;(495) 777-27-77;http://www.mfs-6.ru/;СУ-10 Фундаментстрой, ЗАО;Мосфундаментстрой-6, ЗАО, ГТУ МАДИ/ Альстрой, ЗАО;ЦНИИЭП жилых и общественных зданий, ОАО;;;;31.12.2005;5;Завершено;101010;31.03.2008;;1 кв. 2008;;101010;101010;101010;;101010;101010;192 175р.;196 427р.;200 138р.;;;200 138р.;194 835р.;;;194 835р.;4;;;1;3;;;3;;;;144,2;577;113318454;;;;;173;34643888;404;78674566;;Таблица 1;Сайт проекта;29.11.2012;30.06.2012;в продаже;30.11.2011;оформление со-сти планируется в конце 2012;http://www.vesnabalt.ru/;http://www.incom-realty.ru/sale-realty/newbuild/?id=919914&p=1&sr=10&sd=1&if=1&m=&d=&ism=1&FC=&TC=&MFC=&MTC=&folding=special_metro&gp=dnbuy-search;http://www.vesnabalt.ru/offers/?t=0;;;;;;;;мусорочная;кузьминки;;;;;;;;;ПИК;;;;;;Россия
5916;19;4 кв. 2012;19;Клубная Резиденция Чистые пруды;Барашевский пер., вл. 10/1, стр. 2-5 (Подсосенский пер., д. 3);;ЦАО;Москва;45;77;Басманное;Басманное;г. Москва;г. Москва;;переулок;Барашевский;101010;101010;101010;02.май;10.янв;37,650684;55,759026;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;3;7;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;78;1;;да;видеонаблюдение, КПП и охрана внутренней территории;4110;;300;360;1250;;;;;;;;;60;60;60;101010;101010;72;72;72;101010;101010;125;110;140;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;220;160;280;30;;5;5;10;;;;10;1 этаж;101010;Меринж, ООО;101010;101010;УС МСМ-1;Меринж, ООО;;;;31.03.2008;30.06.2007;6;Завершено;101010;31.12.2009;;4 кв. 2009;;101010;101010;101010;договор купли-продажи;101010;101010;465 000р.;924 045р.;1 086 000р.;;1 054 665р.;465 302р.;994 594р.;;;994 594р.;14;;5;1;8;;;8;;;;107,8;1509;1394569000;;;371;391597000;243;113208000;895;889764000;;Таблица 1;Сайт продавца, прозвон;28.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.delight.ru/apartmentsale/houselist/3730/?_openstat=ZGlyZWN0LnlhbmRleC5ydTsyOTY4ODU3OzIzMTkzNTY2O3lhbmRleC5ydTpwcmVtaXVt;http://jiloykomplex.apmoh.ru/view-info/1/306.html;http://flat.realtor.ru/ru/house_detail/402;;;;;;;;сортировочная;митино;;;;;;;;;ПИК;;;;;;Россия
5925;28;4 кв. 2012;28;;Лечебная ул., вл. 14, стр. 1;;ВАО;Москва;45;77;Соколиная Гора;Соколиная Гора;г. Москва;г. Москва;;улица;Лечебная;101010;101010;101010;1;14;37,736837;55,789725;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;17;17;Многоэтажный ;Эконом-класс;Нет;;нет;неизвестно;эконом;неизвестно;Подземный;168;2;;не указано;консьерж;8080;;3186,8;4891,8;;;;;;;;;;51,4;50;52,8;101010;101010;78,9;77,5;80,3;101010;101010;;;;99999;99999;;;;99999;99999;;;;99999;99999;;;;;;;;;;124;;62;62;;;;;;1 этаж;101010;Мортон ГК;(495) 921-22-71;http://www.morton.ru;Мортон;Жилстройэнерго-М/ Аэроприбор-Восход;;;;;30.09.2008;5;Завершено;101010;31.03.2011;;1 кв. 2011;4 кв. 2010-1 кв. 2011;101010;101010;101010;;101010;101010;151 500р.;151 500р.;151 500р.;151 500р.;;;;;;;1;1;;;;;;;;;;47,7;48;7226550;48;7226550;;;;;;;;Шахматка 1;ПД, Сайт застройщика;21.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.morton.ru/object.php?sobj=lecheb;http://www.atlant-invest.ru/newflats/113/?a=list;;;;;;;;;грузовая;сокол;;;;;;;;;ПИК;;;;;;Россия
5927;30;4 кв. 2012;31;;Бориса Жигуленкова ул., вл. 7/9, стр. 1 ;;ВАО;Москва;45;77;Соколиная Гора;Соколиная Гора;г. Москва;г. Москва;;улица;Бориса Жигуленкова;101010;101010;101010;1;07.сен;37,733103;55,77564;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;13;16;Многоэтажный ;Средний ;Нет;;нет;неизвестно;эконом;неизвестно;Подземный;139;4;;не указано;консьерж;15500;;2120;3169,4;2022,3;;;;;;;;;40;38,2;40,1;101010;101010;59,8;54,4;60,2;101010;101010;74,9;73,1;75;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;;;;133;;53;53;27;;;;;1 этаж;101010;Мортон ГК;(495) 921-22-71;http://www.morton.ru;ГК Мортон;ГК Мортон;;;;01.12.2010;31.12.2010;3;Ведется;31.12.2013;101010;;4 кв. 2012;4 кв. 2012-4 кв. 2013;101010;101010;101010;;101010;101010;164 000р.;166 233р.;167 000р.;166 500р.;164 659р.;167 000р.;;;;;46;38;6;2;;;;;;;;43,4;1998;332199500;1520;253080000;330;54386800;148;24732700;;;;Шахматка 1;Сайт застройщика;21.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.morton.ru/object.php?sobj=jigul;;;;;;;;;;паячноя;кропоткинская;;;;;;;;;Гута;;;;;;Россия
5931;34;4 кв. 2012;35;Золотой Треугольник;Фили-Давыдково, кв-л 69, корп. 8;;ЗАО;Москва;45;77;Фили-Давыдково;Фили-Давыдково;г. Москва;г. Москва;;улица;Кастанаевская;45;101010;2;101010;101010;37,465191;55,731899;101010;101010;Комплексное освоение в целях жилищного строительства;;54600;;Панельные (сборно-железобетонные);Панель;Типовая;И-155;20;20;Многоэтажный ;Эконом-класс;Нет;;нет;неизвестно;эконом;неизвестно;Нет;;9;;не указано;консьерж;16325;;3959,6;8527,2;3838;;;;;;;;;52,1;52,1;52,1;101010;101010;74,8;74,5;75,1;101010;101010;101;101;101;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;;;;228;;76;114;38;;;;;1 этаж;101010;"СУ-155/Агенство ""Деловой Центр Жилья"", ООО ГК Конти";(495) 668-19-91;http://www.su155.ru;СУ-155;"Агенство ""Деловой Центр Жилья"", ООО ГК Конти/ ОКС СУ-155";;;;04.02.2011;30.06.2009;5;Завершено;101010;31.03.2011;;1 кв. 2011;;101010;101010;2 детских дошкольных учереждения, 2 общеобразовательные школы, амбулаторно-поликлиническое учреждение;;101010;101010;167 926р.;167 926р.;167 926р.;;167 926р.;;;;;;1;;1;;;;;;;;;71,5;71;12000000;;;71;12000000;;;;;;Таблица 1;Сайт продавца, прозвон;26.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.su155.ru/ru/sale/sale_all/?bunit=503242;http://www.zolotoemesto.ru/dinamika;http://www.konti.ru/index.php?object_id=67;;;;;;;;мусорочная;лубянка;;;;;;;;;Гута;;;;;;Россия
5932;35;4 кв. 2012;36;;Нагатино-Садовники, мкр. 1, корп. 29А;;ЮАО;Москва;45;77;Нагатино-Садовники;Нагатино-Садовники;г. Москва;г. Москва;;набережная;Нагатинская;12;101010;2;101010;101010;37,64473;55,682799;101010;101010;Комплексное освоение в целях жилищного строительства;;100398;;Панельные (сборно-железобетонные);Панель;Типовая;И-155;12;20;Многоэтажный ;Эконом-класс;Нет;;нет;неизвестно;эконом;неизвестно;Нет;;32;;не указано;консьерж;29750;;9331,2;14208;5180,4;5116;;;;;;;;48,6;45,3;52;101010;101010;74;73,8;74,3;101010;101010;86,3;75;99;101010;101010;127,9;113;142,8;101010;101010;;;;99999;99999;;;;;;;;;;484;;192;192;60;40;;;;1 этаж;101010;СУ-155 ГК/Управление ФСБ по Москве и МО;(495) 668-19-91;http://www.su155.ru;СУ-155;ОКС СУ-155/ Управление ФСБ по Москве и МО;;;;;31.03.2008;5;Завершено;31.12.2011;29.12.2012;;4 кв. 2011;;101010;101010;предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, детская площадка;;101010;101010;121 500р.;121 500р.;121 500р.;;;121 500р.;;;;;8;;;8;;;;;;;;100,5;804;97710300;;;;;804;97710300;;;;Таблица 1;Сайт застройщика, продавца;21.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.su155.ru/ru/sale/sale_mo/?bunit=208009;;;;;;;;;;сортировочная;кузьминки;;;;;;;;;Гута;МИАН;;;;;Россия
5935;38;4 кв. 2012;39;;Новые Черемушки кв-л 10С, корп. 8;;ЮЗАО;Москва;45;77;Черемушки;Черемушки;г. Москва;г. Москва;;квартал;10С;101010;101010;8;101010;101010;37,579167;55,695;101010;101010;Развитие застроенных территорий;;41870;;Монолитные;Монолит;Индивидуальная;;26;34;Многоэтажный ;Средний ;Нет;;нет;неизвестно;эконом;неизвестно;Подземный;180;9;;не указано;консьерж;34270;;4465,7;12006;17800,2;;;;;;;;;51,3;51,3;51,3;101010;101010;69;68,4;69,6;101010;101010;102,3;101,7;102,9;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;;;;435;;87;174;174;;;;;1 этаж;101010;СУ-155 ГК;(495) 668-19-91;http://www.su155.ru;ГК СУ-155;ГК СУ-155;;;;31.03.2011;30.06.2010;3;Ведется;30.06.2012;101010;;2 кв. 2012;;101010;101010;101010;;101010;101010;190 000р.;195 845р.;205 000р.;205 000р.;190 000р.;;;;;;2;1;1;;;;;;;;;60,1;120;23521000;47;9594000;73;13927000;;;;;;Таблица 1;Сайт застройщика;21.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.su155.ru/ru/sale/sale_all/?bunit=208011;;;;;;;;;;грузовая;митино;;;;;;;;;Гута;МИАН;;;;;Россия
5951;54;4 кв. 2012;55;Первый Деловой Дом;Братиславская ул., вл. 2-4;;ЮВАО;Москва;45;77;Марьино;Марьино;г. Москва;г. Москва;;улица;Братиславская;101010;101010;101010;101010;02.апр;37,753352;55,664043;101010;101010;Точечная;;;1,8;Монолитные;Кирпич;Индивидуальная;;23;23;Многоэтажный ;Средний ;Нет;;нет;неизвестно;эконом;неизвестно;Подземный;210;9;;не указано;консьерж;23558;;5772;13514,8;2937,6;2193;;;;;;;;48,1;48,1;48,1;101010;101010;59,8;52,7;66,8;101010;101010;91,8;65;118,6;101010;101010;146,2;116,6;175,7;101010;101010;;;;99999;99999;;;;;;;;;;393;;120;226;32;15;;;;1 этаж;101010;Малаб Энтерпрайзис Лимитед (Кипр)/Москапстрой, ОАО;101010;101010;Моспромстрой, ОАО, Фирма Инпредстрой, ООО;Москапстрой, ОАО;;30.11.2006;№21740;в 2009 ?;31.03.2007;6;Завершено;101010;31.03.2009;;1 кв. 2009;;101010;101010;101010;договор купли-продажи;101010;101010;106 610р.;110 063р.;120 192р.;116 362р.;109 068р.;107 990р.;;;;;25;6;13;6;;;;;;;;80,8;2019;222229000;355;41320000;1126;122789000;538;58120000;;;;Таблица 2;Сайт продавца, прозвон;28.11.2012;30.06.2012;в продаже;30.11.2011;апартаменты;http://www.osk.ru/catalog/?lang=rus&s_id=68;http://www.mir-realty.ru/baza-predlozhenij/novostrojki/pervyj-delovoj-dom/kvartiry-v;http://moy-novostroy.ru/catalog/index.php?arrFilter_pf%5Bdop_city%5D=148&arrFilter_pf%5Bdop_metro%5D=&arrFilter_pf%5Bdop_where_rail%5D=&arrFilter_pf%5Bdop_where_region%5D=3012&arrFilter_pf%5Bdop_where_district%5D=&arrFilter_pf%5Bdop_where_highway%5D=&arrFilter_pf%5Bdop_where_street%5D=&arrFilter_ff%5BNAME%5D=&arrFilter_pf%5Bproject%5D=&arrFilter_pf%5Bdop_class%5D=&arrFilter_pf%5Bprice_all%5D%5BLEFT%5D=&arrFilter_pf%5Bprice_all%5D%5BRIGHT%5D=&arrFilter_pf%5Barea_all%5D%5BLEFT%5D=&arrFilter_pf%5Barea_all%5D%5BRIGHT%5D=&arrFilter_pf%5Bfloor%5D%5BLEFT%5D=&arrFilter_pf%5Bfloor%5D%5BRIGHT%5D=&arrFilter_pf%5Brooms%5D%5BLEFT%5D=&arrFilter_pf%5Brooms%5D%5BRIGHT%5D=&arrFilter_pf%5Bkitchen%5D%5BLEFT%5D=&arrFilter_pf%5Bkitchen%5D%5BRIGHT%5D=&arrFilter_pf%5Bcondition%5D=&arrFilter_pf%5Bstatus%5D=&picture=Y&set_filter=%C8%F1%EA%E0%F2%FC&set_filter=Y#result;;;;;;;;паячноя;сокол;;;;;;;;;Гута;МИАН;;;;;Россия
5952;55;4 кв. 2012;56;Катрин Хаус;Будановой Екатерины ул., вл. 5;;ЗАО;Москва;45;77;Кунцево;Кунцево;г. Москва;г. Москва;;улица;Будановой Екатерины;101010;101010;101010;101010;5;37,427686;55,73207;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;23;23;Многоэтажный ;Бизнес-класс;Нет;;нет;неизвестно;бизнес;неизвестно;Подземный;113;6;;не указано;консьерж;20747;;4576;6224;4862;9038,4;;;;;;;;57,2;55,8;58,6;101010;101010;77,8;76,9;78,6;101010;101010;110,5;105,3;115,6;101010;101010;188,3;146,8;229,7;101010;101010;;;;99999;99999;;;;;;;;;;252;;80;80;44;48;;;;1 этаж;101010;Кунцевская трикотажная фабрика;(495) 564-88-78;http://www.k-house.ru;Юнинова Констракшн;Кунцевская трикотажная фабрика/ альянс Инжиниринг;Моспроект-2 имени М.В. Посохина, мастерская № 5 ;11.05.2007;№3.7.1.002328  ;;30.09.2007;6;Завершено;101010;30.09.2009;;3 кв. 2009;;101010;101010;101010;договор купли-продажи;101010;101010;185 000р.;196 419р.;267 850р.;233 688р.;;201 602р.;184 998р.;;;184 998р.;7;2;;2;3;;;3;;;;112,8;790;155073000;113;26360000;;;212;42800000;464;85913000;;Шахматка 1;ПД, Сайт продавца, прозвон;29.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.vsnr.ru/novostroiki/14.html;http://katrin-house.ru/contacts/;http://www.rdn-realty.ru/buy/newflats/moscow/72.html;;;;;;;;мусорочная;кропоткинская;;;;;;;;;Гута;МИАН;;;;;Россия
5956;59;4 кв. 2012;60;SKURATOV HOUSE;Бурденко ул., вл. 11;;ЦАО;Москва;45;77;Хамовники;Хамовники;г. Москва;г. Москва;;улица;Бурденко;3;101010;101010;101010;101010;37,581469;55,738474;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;5;10;Многоэтажный ;Элитный;Нет;;под ключ;эксклюзив;эксклюзив;неизвестно;Подземный;94;3;;да;видеонаблюдение, КПП и охрана внутренней территории;5913;;;441,2;2177;3333;;;;;;;;;;;99999;99999;110,3;110,1;110,5;101010;101010;155,5;147,7;163,3;101010;101010;222,2;200,9;321,6;101010;101010;;;;99999;99999;;;;;;;;;;33;;;4;14;15;;;;1 этаж;101010;Новый дом - 94;101010;101010;Мегастрой;Новый дом - 94;Мастерская Сергея Скуратова;14.08.2009;№RU77210000-003839 ;31.03.2011;30.09.2009;5;Завершено;31.03.2012;30.06.2012;;1 кв. 2012;31.07.2011-31.03.2012;101010;101010;101010;101010;101010;101010;530 165р.;567 532р.;622 816р.;;562 304р.;570 620р.;572 927р.;562 146р.;;565 414р.;16;;2;8;2;4;;6;;;;177,2;2835;1609123529;;;221;124044182;1285;733418153;1329;751661193;;Шахматка 3;ПД, Сайт проекта, Сайт продавца, прозвон;30.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.estatet.ru/catalog/burdenko_ul_vl_11/flats;http://www.burdenko11.ru/;http://www.m-stroy.org/project/;;;;;;;;сортировочная;лубянка;;;;;;;;;Гута;МИАН;;;;;Россия
5965;68;4 кв. 2012;69;Versis;Вавилова ул., вл. 69;;ЮЗАО;Москва;45;77;Ломоносовское;Ломоносовское;г. Москва;г. Москва;;улица;Вавилова;101010;101010;101010;101010;69;37,552472;55,682188;101010;101010;Точечная;;;;Монолитные;Монолит;Индивидуальная;;25;27;Многоэтажный ;Бизнес-класс;Нет;;под ключ;бизнес;бизнес;неизвестно;Подземный;425;9;3282;не указано;консьерж;28800;;2626,8;8204,1;9737;8071,1;;;;;;;;59,7;49,2;70,1;101010;101010;94,3;71,3;117,2;101010;101010;139,1;107,3;170,8;101010;101010;187,7;149,6;365,8;101010;101010;;;;99999;99999;;;;;;;;;;244;;44;87;70;43;;;;1 этаж;101010;Пересвет Инвест;(495) 789-88-88;http://www.peresvet.ru/;Альпенбау гмБх;Пересвет;;30.01.2009;№RU077150000-003325;31.03.2010;31.03.2009;3;Ведется;30.06.2013;101010;;4 кв. 2012;2 кв. 2012-4 кв. 2012-2 кв. 2013;101010;101010;101010;;101010;101010;222 000р.;238 468р.;268 000р.;264 151р.;252 413р.;238 271р.;229 569р.;;;229 569р.;34;3;8;14;9;;;9;;;;128,1;4355;1038409100;180;47520800;750;189385300;1768;421358900;1656;380144100;;Шахматка 2;ПД, Сайт застройщика;29.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.versis.ru/;http://www.peresvet.ru/projectsnew/moskva/tekushie/jiloy_kompleks_dom_na_vavilova/;;;;;;;;;грузовая;кузьминки;;;;;;;;;Гута;МИАН;;;;;Россия
5966;69;4 кв. 2012;70;;Вавилова ул., вл. 81А;;ЮЗАО;Москва;45;77;Ломоносовское;Ломоносовское;г. Москва;г. Москва;;улица;Вавилова;101010;А;101010;101010;81;37,546228;55,679545;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;2;13;Многоэтажный ;Бизнес-класс;Нет;;под ключ;бизнес;бизнес;неизвестно;Подземный;202;10;;не указано;консьерж;16000;;379;3049,2;6453,8;7092;;;;;;;;75,8;71;82,5;101010;101010;108,9;105;111,3;101010;101010;140,3;130;143,8;101010;101010;177,3;137,8;216,7;101010;101010;;;;99999;99999;;;;;;;;;;119;;5;28;46;40;;;;1 этаж;101010;ЭСТА;(499) 132-88-27;http://www.oooesta.ru;Техстрой;ЭСТА;Априори-А;;;;31.03.2008;5;Завершено;31.12.2011;31.12.2011;;4 кв. 2012;4 кв. 2009-2 кв. 2011 - 31.12.2011;101010;101010;101010;;101010;101010;200 000р.;213 499р.;221 335р.;200 000р.;;221 335р.;;;;;2;1;;1;;;;;;;2;108,9;218;46500000;80;16000000;;;138;30500000;;;;Шахматка 1;ПД, Сайт продавца;11.12.2012;30.06.2012;в продаже;30.11.2011;соб-сть будет в сент-окт. 2012;http://www.oooesta.ru/Proektnaa_deklaracia.html;http://www.adva.info/index.php?page=10&si_id=47&house_id=65;http://www.mian.ru/Moscow/Base/Info.aspx?ObjID=117821&spylog=dprn;;;;;;;;паячноя;митино;;;;;;;;;Гута;МИАН;;;;;Россия
5967;70;4 кв. 2012;71;;Ватутина ул., вл. 9;;ЗАО;Москва;45;77;Кунцево;Кунцево;г. Москва;г. Москва;;улица;Ватутина;101010;101010;101010;101010;9;37,454675;55,721284;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;22;22;Многоэтажный ;Бизнес-класс;Нет;;под ключ;бизнес;бизнес;неизвестно;Подземный;;8;;не указано;консьерж;10325;;4636,8;6669,6;9340,8;;;;;;;;;55,2;55,2;55,2;101010;101010;79,4;79,4;79,4;101010;101010;111,2;111,2;111,2;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;;;;126;;42;42;42;;;;;1 этаж;101010;Мосстроймеханизация-5;(495) 785-16-41;http://www.msm-5.ru/;МСМ-5;МСМ-5;Стройтэкс;;;;30.09.2006;6;Завершено;101010;31.12.2009;;4 кв. 2009;;101010;101010;101010;договор купли-продажи;101010;101010;157 738р.;157 738р.;157 738р.;;;157 738р.;;;;;2;;;2;;;;;;;;103,3;207;32572887;;;;;207;32572887;;;;Таблица 1;Сайт продавца, прозвон;29.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.trest1991.ru/cgi-bin/Object/Newhous/user_show.pl?id=414;http://www.azbuka-novostr.ru/homes.php?ID=43509;;;;;;;;;мусорочная;сокол;;;;;;;;;Гута;МИАН;;;;;Россия
