16095;581;4 кв. 2012;616;;г. Электрогорск, ул. Ухтомского, д. 10;77;Горьковское;Московская область;46;50;Московская область;Город Электрогорск;Электрогорск;Электрогорск;101010;улица;Ухтомского;10;101010;101010;101010;101010;38.772979;55.885741;101010;3;точечная;99999;99999;101010;Панельные (сборно-железобетонные);Панель;Индивидуальная;99999;10;10;Многоэтажный ;ЭКОНОМ-КЛАСС;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;3;101010;нет;нет;15325,8;99999;3871,8;8964;2490;99999;99999;99999;;99999;99999;99999;99999;47,8;43;52,6;101010;101010;83;63;103;101010;101010;83;83;83;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;219;99999;81;108;30;99999;99999;99999;;1 этаж;101010;ГК Домостроитель;101010;101010;"ООО""Стройспецмонтаж""";ГК Домостроитель;;101010;101010;101010;101010;6;Завершено;99999;30.09.2009;;3 кв. 2009;;101010;101010;99999;99999;99999;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;http://www.mosobldom.ru/houses/electrogorsk/;15.10.2012;;продан;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16096;582;4 кв. 2012;617;Подмосковные Вечера;г. Красноармейск, ул. Чкалова, д. 2;45;Ярославское;Московская область;46;50;Московская область;Город Красноармейск;Красноармейск;Красноармейск;101010;улица;Чкалова;2;101010;101010;101010;101010;38.127811;56.10219;101010;6;точечная;99999;99999;101010;Кирпичные;Кирпич;Индивидуальная;99999;10;10;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;12;415;нет;КОНСЬЕРЖ;13780;99999;5473;6834;1470,6;99999;99999;99999;;99999;99999;99999;99999;42,1;37,4;46,8;101010;101010;67;56,5;77,5;101010;101010;81,7;71,1;92,2;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;250;99999;130;102;18;99999;99999;99999;;1 этаж;101010;ООО «Строительно-инвестиционная компания «САС»;101010;101010;ООО «СтройКомплект»;ООО «Строительно-инвестиционная компания «САС»;;10.01.2007;№65-01/07;101010;2007, Март;6;Завершено;99999;30.06.2009;;2 кв. 2009;;101010;101010;99999;99999;99999;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;http://sas-invest.ru/tekuwie_proekty1/krasnoarmejsk1/korpus_1/;15.10.2012;;продан;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16097;583;4 кв. 2012;618;;г. Электросталь, ул. Ялагина, корп. 8;42;Горьковское;Московская область;46;50;Московская область;Город Электросталь;Электросталь;Электросталь;мкр. 5;улица;Ялагина;101010;101010;8;101010;101010;38.433151;55.770122;101010;1;точечная;99999;99999;101010;Монолитные;Кирпич;Индивидуальная;99999;17;17;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;2;101010;нет;КОНСЬЕРЖ;6970;99999;2409,6;3355;1206,8;99999;99999;99999;;99999;99999;99999;99999;50,2;46,9;53,4;101010;101010;67,1;63,8;70,4;101010;101010;86,2;81,8;90,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;112;99999;48;50;14;99999;99999;99999;;1 этаж;101010;ЗАО Молния-М;101010;101010;ООО «СК «Молния»;ЗАО Молния-М;;101010;101010;101010;101010;5;Завершено;99999;31.12.2010;;4 кв. 2010;;101010;101010;99999;99999;99999;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;http://molniam.ru/;15.10.2012;;продан;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16098;584;4 кв. 2012;619;;г. Электросталь- ул. Ялагина- корп. 9;42;Горьковское;Московская область;46;50;Московская область;Город Электросталь;Электросталь;Электросталь;мкр. 5;улица;Ялагина;101010;101010;9;101010;101010;38.433151;55.770122;101010;1;точечная;99999;99999;101010;Монолитные;Кирпич;Индивидуальная;99999;17;17;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;2;101010;нет;КОНСЬЕРЖ;7120;99999;2510;3489,2;1379,2;99999;99999;99999;;99999;99999;99999;99999;50,2;46,9;53,4;101010;101010;67,1;63,8;70,4;101010;101010;86,2;81,8;90,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;118;99999;50;52;16;99999;99999;99999;;1 этаж;101010;ЗАО Молния-М;101010;101010;ООО «СК «Молния»;ЗАО Молния-М;;101010;101010;101010;101010;6;Завершено;99999;31.12.2009;;4 кв. 2009;;101010;101010;99999;99999;99999;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;http://molniam.ru/;15.10.2012;;продан;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16099;585;4 кв. 2012;620;Лесная Корона;"г. Юбилейный- ул. Тихонравова- д. 29- корп. 1 (ж/к ""Лесная корона"")";12;Ярославское;Московская область;46;50;Московская область;Город Юбилейный;Юбилейный;Юбилейный;101010;улица;Тихонравова;29;101010;1;101010;101010;37.852064;55.938335;101010;2;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;17;17;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;4;101010;нет;КОНСЬЕРЖ;10604;99999;1772;5144;3688;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;160;99999;40;80;40;99999;99999;99999;;1 этаж;101010;"ООО ""Альфа-дизайн""";101010;101010;101010;"ООО ""Альфа-дизайн""";;101010;101010;101010;101010;2;Не ведется;31.12.2011;99999;;4 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;101010;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16100;586;4 кв. 2012;621;Лесная Корона;"г. Юбилейный- ул. Тихонравова- д. 29- корп. 2 (ж/к ""Лесная корона"")";12;Ярославское;Московская область;46;50;Московская область;Город Юбилейный;Юбилейный;Юбилейный;101010;улица;Тихонравова;29;101010;2;101010;101010;37.852064;55.938335;101010;2;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;16;16;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;4;101010;нет;КОНСЬЕРЖ;10604;99999;1772;5144;3688;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;160;99999;40;80;40;99999;99999;99999;;1 этаж;101010;"ООО ""Альфа-дизайн""";101010;101010;101010;"ООО ""Альфа-дизайн""";;101010;101010;101010;101010;2;Не ведется;31.12.2011;99999;;4 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;101010;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;Станция «Химки»;Планерная, Речной вокзал;;;;;;;;
16101;587;4 кв. 2012;622;Лесная Корона;"г. Юбилейный- ул. Тихонравова- д. 29- корп. 3 (ж/к ""Лесная корона"")";12;Ярославское;Московская область;46;50;Московская область;Город Юбилейный;Юбилейный;Юбилейный;101010;улица;Тихонравова;29;101010;3;101010;101010;37.852064;55.938335;101010;8;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;2;5;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;8;101010;нет;КОНСЬЕРЖ;23328,8;99999;3898,4;11316,8;8113,6;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;352;99999;88;176;88;99999;99999;99999;;нет;99999;"ООО ""Альфа-дизайн""";101010;101010;101010;"ООО ""Альфа-дизайн""";;101010;101010;101010;101010;1;Не ведется;31.12.2011;99999;;4 кв. 2011;;101010;101010;101010;101010;101010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;101010;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;Станция «Химки»;Планерная, Речной вокзал;;;;;;;;
16102;588;4 кв. 2012;623;Лесная Корона;"г. Юбилейный- ул. Тихонравова- д. 29- корп. 4 (ж/к ""Лесная корона"")";12;Ярославское;Московская область;46;50;Московская область;Город Юбилейный;Юбилейный;Юбилейный;101010;улица;Тихонравова;29;101010;4;101010;101010;37.852064;55.938335;101010;3;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;24;24;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;6;101010;нет;КОНСЬЕРЖ;15906;99999;2658;7716;5532;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;240;99999;60;120;60;99999;99999;99999;;1 этаж;101010;"ООО ""Альфа-дизайн""";101010;101010;101010;"ООО ""Альфа-дизайн""";;101010;101010;101010;101010;1;Не ведется;31.12.2011;99999;;4 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;101010;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;Станция «Химки»;Планерная, Речной вокзал;;;;;;;;
16103;589;4 кв. 2012;624;Лесная Корона;"г. Юбилейный- ул. Тихонравова- д. 29- корп. 5 (ж/к ""Лесная корона"")";12;Ярославское;Московская область;46;50;Московская область;Город Юбилейный;Юбилейный;Юбилейный;101010;улица;Тихонравова;29;101010;5;101010;101010;37.852064;55.938335;101010;2;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;17;17;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;4;101010;нет;КОНСЬЕРЖ;14845,6;99999;2480,8;7201,6;5163,2;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;224;99999;56;112;56;99999;99999;99999;;1 этаж;101010;"ООО ""Альфа-дизайн""";101010;101010;101010;"ООО ""Альфа-дизайн""";;101010;101010;101010;101010;1;Не ведется;31.12.2011;99999;;4 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;101010;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16104;590;4 кв. 2012;625;Лесная Корона;"г. Юбилейный- ул. Тихонравова- д. 29- корп. 6 (ж/к ""Лесная корона"")";12;Ярославское;Московская область;46;50;Московская область;Город Юбилейный;Юбилейный;Юбилейный;101010;улица;Тихонравова;29;101010;6;101010;101010;37.852064;55.938335;101010;2;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;17;17;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;4;101010;нет;КОНСЬЕРЖ;10604;99999;1772;5144;3688;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;160;99999;40;80;40;99999;99999;99999;;1 этаж;101010;"ООО ""Альфа-дизайн""";101010;101010;101010;"ООО ""Альфа-дизайн""";;101010;101010;101010;101010;1;Не ведется;31.12.2011;99999;;4 кв. 2011;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;101010;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;Станция «Химки»;Планерная, Речной вокзал;;;;;;;;
16105;591;4 кв. 2012;626;;г. Волоколамск- пер. Ново-Солдатский- д. 7А;90;Новорижское;Московская область;46;50;Волоколамский район;Волоколамский муниципальный район;Волоколамск;Волоколамск;101010;переулок;Ново-Солдатский;7;а;101010;101010;101010;35.942767;56.031954;101010;101010;развитие застроенных территорий;101010;101010;101010;Кирпичные;Кирпич;Индивидуальная;99999;5;5;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;0;101010;нет;нет;4970,6;99999;830,6;2411,3;1728,8;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;73;99999;18;37;18;99999;99999;99999;;нет;99999;ХИМКИНСКОЕ СМУ МОИС-1, ЗАО;101010;101010;"ОАО ""Мособлсельстрой-18"" ";"ООО ""МОИС-18""";;13.03.2009;RU50530000-378;101010;101010;5;Завершено;99999;31.12.2010;;4 кв. 2010;;101010;101010;101010;101010;101010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;http://www.moss18.ru/index.php?page=22;15.10.2012;;продан;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16106;592;4 кв. 2012;627;;г. Волоколамск, пер. Панфилова, д. 8;90;Новорижское;Московская область;46;50;Волоколамский район;Волоколамский муниципальный район;Волоколамск;Волоколамск;101010;переулок;Панфилова;8;101010;101010;101010;101010;35.963585;56.026704;101010;101010;точечная;99999;99999;101010;Кирпичные;Кирпич;Индивидуальная;99999;3;3;Малоэтажный;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;0;101010;нет;нет;2385,9;99999;398,7;1157,4;829,8;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;36;99999;9;18;9;99999;99999;99999;;нет;99999;101010;101010;101010;"ООО ""МОИС-18""";;;12.12.2009;RU50530000-588;101010;101010;5;Завершено;99999;31.03.2011;;1 кв. 2011;;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;88888;15.10.2012;;продан;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16107;593;4 кв. 2012;628;;Воскресенский р-н, пос. Белоозерский, мкр. 2, кв-л Б, д. 1;45;Новорязанское;Московская область;46;50;Воскресенский район;Воскресенский муниципальный район;Белозерский;Белозерский;101010;квартал;Б;1;101010;101010;101010;101010;38.439474;55.4579;101010;3;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;12;12;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;6;101010;нет;КОНСЬЕРЖ;11134,2;99999;1860,6;5401,2;3872,4;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;168;99999;42;84;42;99999;99999;99999;;1 этаж;101010;"ООО ""СтройПроектИнвест""";101010;101010;"ООО ""СтройПроектИнвест""";"ООО ""СтройПроектИнвест"", ФКП ВГКАЗ ";;21.08.2008;RU 0514000-85Р-08;101010;101010;3;Не ведется;30.06.2010;99999;;замароженное строительство;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;101010;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16108;594;4 кв. 2012;629;;Воскресенский р-н, пос. Белоозерский, мкр. 2, кв-л Б, д. 2;45;Новорязанское;Московская область;46;50;Воскресенский район;Воскресенский муниципальный район;Белозерский;Белозерский;101010;квартал;Б;2;101010;101010;101010;101010;38.439474;55.4579;101010;5;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;12;12;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;10;101010;нет;КОНСЬЕРЖ;15856;99999;2879,5;8230,4;5900,8;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;257;99999;65;128;64;99999;99999;99999;;1 этаж;101010;"ООО ""СтройПроектИнвест""";101010;101010;"ООО ""СтройПроектИнвест""";"ООО ""СтройПроектИнвест"", ФКП ВГКАЗ ";;101010;101010;101010;101010;1;не ведется;101010;99999;;перспективное строительство;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;http://www.househunter.ru/novostrojki/1216/;14.12.2012;;планируемый;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16109;595;4 кв. 2012;630;;г. Воскресенск- Новлянский мкр.- ул. Кагана- д. 15- 17- 19 ( поз.44  по ГП);85;Новорязанское;Московская область;46;50;Воскресенский район;Воскресенский муниципальный район;Воскресенск;Воскресенск;101010;улица;Кагина;15,17,16;101010;101010;101010;101010;38.651201;55.311816;101010;3;развитие застроенных территорий;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;12;12;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;6;101010;нет;КОНСЬЕРЖ;19617,4;99999;3278,2;9516,4;6822,8;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;296;99999;74;148;74;99999;99999;99999;;1 этаж;101010;"КТ ""Социальная инициатива и К""";101010;101010;101010;"КТ ""Социальная инициатива и К"", ООО «Воскресенск-Инвест»";;101010;101010;101010;101010;1;Не ведется;31.12.2012;99999;;4 кв. 2012;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;http://www.help.su/press/news_3879.htm;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16110;596;4 кв. 2012;631;;г.Воскресенск, мкр Новлянский ., кв.3, ул. Западная, д.16 ( поз. 57, 58 по ГП);85;Новорязанское;Московская область;46;50;Воскресенский район;Воскресенский муниципальный район;Воскресенск;Воскресенск;101010;улица;Западная;16;101010;101010;101010;101010;38.65;55.307778;101010;3;комплексное освоение в целях жилищного строительства;101010;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;12;12;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;6;101010;нет;КОНСЬЕРЖ;21937;99999;3665,8;10641,7;7629,6;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;329;99999;82;165;82;99999;99999;99999;;1 этаж;101010;"КТ ""Социальная инициатива и К""";101010;101010;101010;"КТ ""Социальная инициатива и К""";;101010;101010;101010;101010;1;Не ведется;31.12.2012;99999;;4 кв. 2012;;101010;101010;1;101010;101010;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;http://www.help.su/press/news_3879.htm;15.10.2012;;продажи приостановлены;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
16111;597;4 кв. 2012;632;Радужный;г. Воскресенск, пер. Юбилейный, д. 4, 6, 8;85;Новорязанское;Московская область;46;50;Воскресенский район;Воскресенский муниципальный район;Воскресенск;Воскресенск;101010;переулок;Юбилейный;4,5,6;101010;101010;101010;101010;38.717431;55.341224;101010;4;точечная;99999;99999;101010;Монолитные;Монолит;Индивидуальная;99999;7;10;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;4;101010;нет;КОНСЬЕРЖ;13350;99999;2070;6480;4982;99999;99999;99999;;99999;99999;99999;99999;46;46;46;101010;101010;72;72;72;101010;101010;106;106;106;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;182;99999;45;90;47;99999;99999;99999;;нет;99999;"ООО ""Изодом""";101010;101010;"ООО ""Изодом""";"ООО ""Изодом""";;30.03.2007;RU 5051400-17Р;101010;Ноябрь 2008;4;Ведется;31.03.2013;99999;;1 кв. 2013;перенесено на 1 квартал;101010;101010;99999;;;;30 000р.;36 210р.;38 000р.;36 956р.;36 510р.;35 260р.;;;;;132;13;88;31;;;;;;;;78;10647;385531200;903;33374800;6863;250560600;2881;101595800;;;нет;таблица;http://www.dom-raduga.ru/apartments/?p=%CA%E2%E0%F0%F2%E8%F0%E0&s=&e=&u=&r=&st=&t=%F1%E2%EE%E1%EE%E4%ED%E0;24.12.2012;;в продаже;30.11.2011;;;;;;;;;;;;0;0;36 956р.;;13;;903;33374800;;
16112;598;4 кв. 2012;633;Новлянский квартал;г. Воскресенск, ул. Зелинского, д. 20-21;85;Новорязанское;Московская область;46;50;Воскресенский район;Воскресенский муниципальный район;Воскресенск;Воскресенск;101010;улица;Зелинского;20-21;101010;101010;101010;101010;38.655866;55.309044;101010;7;точечная;99999;99999;101010;Монолитные;Кирпич;Индивидуальная;99999;17;17;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;10;101010;нет;КОНСЬЕРЖ;18276;99999;6705;6853,6;4016,2;1633,5;99999;99999;;99999;99999;99999;99999;44,7;37,3;52;101010;101010;65,9;57;74,7;101010;101010;93,4;82,2;104,6;101010;101010;108,9;108,9;108,9;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;108,9;108,9;108,9;312;99999;150;104;43;15;99999;99999;15;1 этаж;101010;ООО Строймонтаж;101010;101010;ООО Строймонтаж;ООО Строймонтаж;;101010;101010;101010;2007, Декабрь;5;Завершено;99999;31.03.2010;;1 кв. 2010;;101010;101010;99999;ДОГОВОР КУПЛИ-ПРОДАЖИ (ПРИ РЕАЛИЗАЦИИ КВАРТИР В ПОСТРОЕННОМ И СДАННОМ ГК ДОМЕ);101010;101010;38 000р.;41 834р.;52 000р.;51 504р.;41 496р.;42 000р.;;;;;49;2;39;8;;;;;;;;;3565;149117200;85;4393300;2782;115445700;697;29278200;;;нет;Шахматка 1;http://www.iase.ru/objects.php?group=6;21.12.2012;;в продаже;30.11.2011;;;;;;;;;;;;0;0;51 504р.;;2;;85;4393300;;
16113;599;4 кв. 2012;634;;г. Воскресенск, ул. Куйбышева;85;Новорязанское;Московская область;46;50;Воскресенский район;Воскресенский муниципальный район;Воскресенск;Воскресенск;101010;улица;Куйбышева;101010;101010;101010;101010;101010;38.677461;55.317978;101010;1;точечная;99999;99999;101010;Панельные (сборно-железобетонные);Кирпич;Типовая;В-2005 ;12;12;Многоэтажный ;ЭКОНОМ-КЛАСС;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;2;101010;нет;КОНСЬЕРЖ;8275;99999;3240;3936;1076,4;99999;99999;99999;;99999;99999;99999;99999;45;43,8;46,2;101010;101010;65,6;60,3;70,8;101010;101010;89,7;89,7;89,7;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;144;99999;72;60;12;99999;99999;99999;;1 этаж;101010;"ООО ""Диострой – Инвест""";101010;101010;"ООО ""Диострой – Инвест""";"ООО ""Диострой – Инвест""";;08.04.2008;RU 50514000-25Р-08;101010;101010;5;Завершено;99999;30.06.2011;;2 кв. 2011;перенесено на 3 квартала;101010;101010;99999;99999;99999;99999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;http://www.diostroy.com/page32.html;15.10.2012;;продан;30.11.2011;;;;;;;;;;;;0;0;;;;;;;;
